driver_id,constructor_id,points,grid,position,best_quali_time,season,round,race_name,circuit_id,circuit_name,lat,long,locality,country,date,time,sprint_date
tsunoda,rb,6,10,7,88.167,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
russell,mercedes,4,7,8,88.06700000000001,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
alonso,aston_martin,2,15,9,88.42699999999999,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
ocon,alpine,1,13,10,88.209,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
hulkenberg,haas,0,9,11,88.146,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
gasly,alpine,0,12,12,87.976,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
piastri,mclaren,0,6,13,87.675,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
zhou,sauber,0,19,14,88.824,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
ricciardo,rb,0,20,15,88.617,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
bottas,sauber,0,16,16,88.463,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
stroll,aston_martin,0,11,17,88.17699999999999,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
albon,williams,0,14,18,88.343,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
kevin_magnussen,haas,0,18,19,88.619,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
sargeant,williams,0,17,20,88.487,2024,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2024-05-05,20:00:00Z,2024-05-04
max_verstappen,red_bull,25,1,1,74.746,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
norris,mclaren,18,2,2,74.837,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
leclerc,ferrari,15,3,3,74.97,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
piastri,mclaren,12,5,4,74.82,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
sainz,ferrari,10,4,5,75.233,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
hamilton,mercedes,8,8,6,75.504,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
russell,mercedes,7,6,7,75.234,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
perez,red_bull,4,11,8,75.706,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
stroll,aston_martin,2,13,9,75.992,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
tsunoda,rb,1,7,10,75.358,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
hulkenberg,haas,0,10,11,75.569,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
kevin_magnussen,haas,0,18,12,76.854,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
ricciardo,rb,0,9,13,75.674,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
ocon,alpine,0,12,14,75.906,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
zhou,sauber,0,17,15,76.834,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
gasly,alpine,0,15,16,76.015,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
sargeant,williams,0,19,17,Inf,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
bottas,sauber,0,16,18,76.626,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
alonso,aston_martin,0,20,19,76.917,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
albon,williams,0,14,20,76.2,2024,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2024-05-19,13:00:00Z,NA
leclerc,ferrari,25,1,1,70.27,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
piastri,mclaren,18,2,2,70.424,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
sainz,ferrari,15,3,3,70.518,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
norris,mclaren,12,4,4,70.542,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
russell,mercedes,10,5,5,70.543,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
max_verstappen,red_bull,8,6,6,70.56700000000001,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
hamilton,mercedes,7,7,7,70.621,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
tsunoda,rb,4,8,8,70.858,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
albon,williams,2,9,9,70.94800000000001,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
gasly,alpine,1,10,10,70.896,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
alonso,aston_martin,0,14,11,72.019,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
ricciardo,rb,0,12,12,71.482,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
bottas,sauber,0,17,13,72.512,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
stroll,aston_martin,0,13,14,71.563,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
sargeant,williams,0,15,15,72.02,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
zhou,sauber,0,18,16,73.028,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
ocon,alpine,0,11,17,71.285,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
perez,red_bull,0,16,18,72.06,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
hulkenberg,haas,0,19,19,71.44,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
kevin_magnussen,haas,0,20,20,71.725,2024,8,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte Carlo,Monaco,2024-05-26,13:00:00Z,NA
max_verstappen,red_bull,25,2,1,72,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
norris,mclaren,18,3,2,72.021,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
russell,mercedes,15,1,3,71.742,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
hamilton,mercedes,13,7,4,71.979,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
piastri,mclaren,10,4,5,72.103,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
alonso,aston_martin,8,6,6,72.228,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
stroll,aston_martin,6,9,7,72.659,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
ricciardo,rb,4,5,8,72.178,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
gasly,alpine,2,15,9,72.94,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
ocon,alpine,1,18,10,73.435,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
hulkenberg,haas,0,17,11,73.978,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
kevin_magnussen,haas,0,14,12,72.916,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
bottas,sauber,0,19,13,73.366,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
tsunoda,rb,0,8,14,72.303,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
zhou,sauber,0,20,15,74.292,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
sainz,ferrari,0,12,16,72.728,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
albon,williams,0,10,17,72.485,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
perez,red_bull,0,16,18,73.326,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
leclerc,ferrari,0,11,19,72.691,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
sargeant,williams,0,13,20,72.736,2024,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2024-06-09,18:00:00Z,NA
max_verstappen,red_bull,25,2,1,71.403,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
norris,mclaren,19,1,2,71.383,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
hamilton,mercedes,15,3,3,71.701,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
russell,mercedes,12,4,4,71.703,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
leclerc,ferrari,10,5,5,71.731,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
sainz,ferrari,8,6,6,71.736,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
piastri,mclaren,6,9,7,72.011,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
perez,red_bull,4,11,8,72.054,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
gasly,alpine,2,7,9,71.857,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
ocon,alpine,1,8,10,72.109,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
hulkenberg,haas,0,13,11,72.31,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
alonso,aston_martin,0,10,12,72.128,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
zhou,sauber,0,15,13,72.738,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
stroll,aston_martin,0,14,14,72.372,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
ricciardo,rb,0,18,15,73.075,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
bottas,sauber,0,12,16,72.227,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
kevin_magnussen,haas,0,16,17,72.937,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
albon,williams,0,20,18,73.153,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
tsunoda,rb,0,17,19,72.985,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
sargeant,williams,0,19,20,73.509,2024,10,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Barcelona,Spain,2024-06-23,13:00:00Z,NA
russell,mercedes,25,3,1,64.84,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
piastri,mclaren,18,7,2,65.048,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
sainz,ferrari,15,4,3,64.851,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
hamilton,mercedes,12,5,4,64.903,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
max_verstappen,red_bull,10,1,5,64.314,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
hulkenberg,haas,8,9,6,65.262,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
perez,red_bull,6,8,7,65.144,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
kevin_magnussen,haas,4,12,8,65.347,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
ricciardo,rb,2,11,9,65.289,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
gasly,alpine,1,13,10,65.359,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
leclerc,ferrari,0,6,11,65.044,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
ocon,alpine,0,10,12,65.274,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
stroll,aston_martin,0,17,13,65.819,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
tsunoda,rb,0,14,14,65.412,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
albon,williams,0,16,15,65.736,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
bottas,sauber,0,18,16,65.847,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
zhou,sauber,0,20,17,66.061,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
alonso,aston_martin,0,15,18,65.639,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
sargeant,williams,0,19,19,65.856,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
norris,mclaren,0,2,20,64.718,2024,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2024-06-30,13:00:00Z,2024-06-29
hamilton,mercedes,25,2,1,85.99,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
max_verstappen,red_bull,18,4,2,86.203,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
norris,mclaren,15,3,3,86.03,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
piastri,mclaren,12,5,4,86.237,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
sainz,ferrari,11,7,5,86.509,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
hulkenberg,haas,8,6,6,86.338,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
stroll,aston_martin,6,8,7,86.58500000000001,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
alonso,aston_martin,4,10,8,86.73,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
albon,williams,2,9,9,86.64,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
tsunoda,rb,1,13,10,87.269,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
sargeant,williams,0,12,11,87.175,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
kevin_magnussen,haas,0,17,12,92.905,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
ricciardo,rb,0,15,13,87.949,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
leclerc,ferrari,0,11,14,87.09700000000001,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
bottas,sauber,0,16,15,92.431,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
ocon,alpine,0,18,16,94.557,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
perez,red_bull,0,20,17,98.348,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
zhou,sauber,0,14,18,87.867,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
russell,mercedes,0,1,19,85.819,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
gasly,alpine,0,19,20,99.804,2024,12,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2024-07-07,14:00:00Z,NA
piastri,mclaren,25,2,1,75.249,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
norris,mclaren,18,1,2,75.227,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
hamilton,mercedes,15,5,3,75.854,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
leclerc,ferrari,12,6,4,75.891,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
max_verstappen,red_bull,10,3,5,75.273,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
sainz,ferrari,8,4,6,75.696,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
perez,red_bull,6,16,7,77.886,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
russell,mercedes,5,17,8,77.968,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
tsunoda,rb,2,10,9,76.121,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
stroll,aston_martin,1,8,10,76.075,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
alonso,aston_martin,0,7,11,76.043,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
ricciardo,rb,0,9,12,76.202,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
hulkenberg,haas,0,11,13,76.31700000000001,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
albon,williams,0,13,14,76.429,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
kevin_magnussen,haas,0,15,15,76.548,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
bottas,sauber,0,12,16,76.384,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
sargeant,williams,0,14,17,76.543,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
ocon,alpine,0,19,18,78.049,2024,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2024-07-21,13:00:00Z,NA
